CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Region,City,State-Province
14326,Joe,A,Perez,2/4/1961,S,M,joe23@adventure-works.com,70000,South,Townsville,Queensland
14327,Kyle,B,Butler,19/2/1980,S,M,kyle9@adventure-works.com,30000,West,Downey,California
14328,Andrea,L,Rogers,8/8/1980,S,F,andrea19@adventure-works.com,30000,South,Shawnee,British Columbia
14329,Holly,NULL,Sanchez,20/1/1980,S,F,holly18@adventure-works.com,30000,East,Burbank,California
14330,Matthew,NULL,Harris,5/10/1980,M,M,matthew19@adventure-works.com,40000,South,Sooke,British Columbia
14331,Timothy,NULL,Murphy,24/2/1984,S,M,timothy16@adventure-works.com,30000,West,Milwaukie,Oregon
14332,Jade,I,Rogers,21/4/1984,S,F,jade15@adventure-works.com,30000,East,N. Vancouver,British Columbia
14333,Bobby,L,Suri,4/4/1984,S,M,bobby2@adventure-works.com,30000,East,Bremerton,Washington
14334,Patrick,M,Murphy,25/7/1984,M,M,patrick20@adventure-works.com,40000,South,Walla Walla,Washington
14335,Allison,L,Cox,13/9/1982,M,F,allison9@adventure-works.com,40000,West,Walla Walla,Washington
14336,Gabriel,NULL,Baker,7/8/1982,M,M,gabriel38@adventure-works.com,40000,South,Beaverton,Oregon
14337,Olivia,NULL,Coleman,1/3/1982,S,F,olivia51@adventure-works.com,40000,East,Oregon City,Oregon
14338,Natalie,M,Taylor,25/5/1982,M,F,natalie76@adventure-works.com,40000,South,Cliffside,British Columbia
14339,Brandy,NULL,Suri,2/12/1981,S,F,brandy18@adventure-works.com,30000,West,Bellflower,California
14340,Miranda,D,Butler,1/4/1981,S,F,miranda14@adventure-works.com,40000,East,Salem,Oregon
14341,Sean,NULL,Sanders,23/10/1983,M,M,sean10@adventure-works.com,30000,East,Langley,British Columbia
14342,Beth,L,Ruiz,26/3/1983,S,F,beth4@adventure-works.com,40000,South,Ballard,Washington
14343,Xavier,NULL,Turner,24/7/1983,M,M,xavier37@adventure-works.com,40000,West,Corvallis,Oregon
14344,Kurt,A,Xie,21/9/1943,S,M,kurt2@adventure-works.com,30000,South,Gold Coast,Queensland
14345,Kristi,NULL,Rodriguez,9/2/1944,M,F,kristi37@adventure-works.com,40000,East,Bendigo,Victoria
14346,Evelyn,NULL,Perez,1/6/1945,S,F,evelyn21@adventure-works.com,40000,South,Goulburn,New South Wales
14347,Tara,I,Goel,17/5/1945,S,F,tara20@adventure-works.com,40000,West,Malabar,New South Wales
14348,Alex,T,Scott,16/11/1946,M,M,alex44@adventure-works.com,60000,East,Port Macquarie,New South Wales
14349,Nicole,NULL,Griffin,11/5/1980,M,F,nicole70@adventure-works.com,40000,East,Oregon City,Oregon
14350,Emily,W,Moore,8/6/1980,S,F,emily8@adventure-works.com,40000,South,Portland,Oregon
14351,Riley,NULL,Gray,2/2/1980,S,F,riley25@adventure-works.com,40000,West,Berkeley,California
14352,Melissa,NULL,Butler,18/3/1979,S,F,melissa9@adventure-works.com,40000,South,Lynnwood,Washington
14353,Erin,I,Reed,15/6/1979,S,F,erin24@adventure-works.com,40000,East,Vancouver,British Columbia
14354,Seth,NULL,Green,28/7/1978,S,M,seth32@adventure-works.com,30000,South,San Carlos,California
14355,Ian,NULL,King,11/11/1977,M,M,ian25@adventure-works.com,60000,West,Lebanon,Oregon
14356,Isabella,A,Baker,19/7/1971,S,F,isabella47@adventure-works.com,100000,East,San Gabriel,California
14357,Dalton,M,Collins,13/7/1971,M,M,dalton45@adventure-works.com,100000,East,Santa Cruz,California
14358,Amanda,A,Watson,22/12/1971,M,F,amanda18@adventure-works.com,100000,South,Kirkland,Washington
14359,Eduardo,R,Henderson,2/11/1972,M,M,eduardo49@adventure-works.com,90000,West,Metchosin,British Columbia
14360,Samantha,NULL,Patterson,17/4/1963,S,F,samantha36@adventure-works.com,60000,South,Mill Valley,California
14361,Franklin,D,Raje,24/1/1963,M,M,franklin31@adventure-works.com,60000,East,Bremerton,Washington
14362,Roberto,W,Gill,3/5/1976,S,M,roberto14@adventure-works.com,40000,South,Beaverton,Oregon
14363,Natalie,NULL,Long,4/9/1977,S,F,natalie32@adventure-works.com,50000,West,Westminster,British Columbia
14364,Mario,H,Rai,9/3/1977,M,M,mario16@adventure-works.com,50000,East,Berkeley,California
14365,Evan,S,Ward,19/5/1977,M,M,evan13@adventure-works.com,50000,East,Long Beach,California
14366,Anna,S,Brooks,22/1/1975,S,F,anna23@adventure-works.com,60000,South,Marysville,Washington
14367,Courtney,M,Green,1/3/1975,S,F,courtney11@adventure-works.com,60000,West,Milwaukie,Oregon
14368,Richard,NULL,Thompson,15/3/1975,M,M,richard9@adventure-works.com,60000,South,Concord,California
14369,Devin,J,Sanchez,20/8/1975,M,M,devin83@adventure-works.com,60000,East,Oregon City,Oregon
14370,Meghan,NULL,Dominguez,9/9/1976,M,F,meghan12@adventure-works.com,40000,South,Burnaby,British Columbia
14371,Jeremiah,NULL,Lewis,8/6/1976,M,M,jeremiah9@adventure-works.com,40000,West,Sooke,British Columbia
14372,Kaitlyn,L,Washington,11/7/1976,M,F,kaitlyn80@adventure-works.com,60000,East,Port Orchard,Washington
14373,Ricardo,NULL,Jai,14/6/1976,M,M,ricardo11@adventure-works.com,60000,East,Burlingame,California
14374,David,NULL,Yang,18/9/1976,M,M,david59@adventure-works.com,70000,South,National City,California
14375,Alexandra,NULL,Moore,12/5/1974,M,F,alexandra71@adventure-works.com,50000,West,Walla Walla,Washington
14376,Faith,A,Torres,19/4/1948,S,F,faith25@adventure-works.com,70000,South,Everett,Washington
14377,Paula,D,Ruiz,9/6/1948,S,F,paula4@adventure-works.com,70000,East,Bellingham,Washington
14378,Cory,A,Mehta,1/9/1948,S,M,cory12@adventure-works.com,60000,South,Burlingame,California
14379,Richard,C,Foster,22/2/1948,M,M,richard71@adventure-works.com,60000,West,Fremont,California
14380,Kaylee,K,Watson,11/7/1948,M,F,kaylee6@adventure-works.com,70000,East,Lebanon,Oregon
14381,Alexa,NULL,Cooper,22/12/1948,S,F,alexa16@adventure-works.com,70000,East,Corvallis,Oregon
14382,Darren,NULL,Blanco,6/11/1948,S,M,darren38@adventure-works.com,70000,South,Berkeley,California
14383,Marvin,L,Ferrier,21/5/1949,M,M,marvin9@adventure-works.com,70000,West,Concord,California
14384,Rachel,F,Miller,22/5/1949,M,F,rachel8@adventure-works.com,60000,South,Sedro Woolley,Washington
14385,Maria,NULL,Hall,20/10/1949,M,F,maria64@adventure-works.com,60000,East,Lebanon,Oregon
14386,Marissa,NULL,Wood,20/7/1950,S,F,marissa0@adventure-works.com,60000,South,Glendale,California
14387,Brittany,NULL,Hughes,2/12/1950,M,F,brittany10@adventure-works.com,60000,West,Langley,British Columbia
14388,Kaylee,NULL,Rogers,15/7/1950,M,F,kaylee16@adventure-works.com,70000,East,National City,California
14389,Ryan,NULL,Harris,2/8/1951,M,M,ryan36@adventure-works.com,60000,East,Downey,California
14390,Logan,NULL,Kumar,22/11/1951,M,M,logan1@adventure-works.com,60000,South,Santa Monica,California
14391,Jason,NULL,Long,8/3/1951,M,M,jason7@adventure-works.com,70000,West,Sedro Woolley,Washington
14392,Justin,T,Jackson,24/8/1951,M,M,justin31@adventure-works.com,70000,South,Yakima,Washington
14393,José,J,Perez,5/10/1951,S,M,josé41@adventure-works.com,70000,East,Corvallis,Oregon
14394,Jacob,NULL,Rodriguez,7/10/1951,M,M,jacob16@adventure-works.com,70000,South,Bellingham,Washington
14395,Devin,J,Reed,23/3/1951,S,M,devin85@adventure-works.com,70000,West,Grossmont,California
14396,Zoe,S,Sanchez,17/4/1952,S,F,zoe22@adventure-works.com,60000,East,Olympia,Washington
14397,Sierra,NULL,Edwards,24/3/1952,S,F,sierra1@adventure-works.com,60000,East,Port Orchard,Washington
14398,James,NULL,Anderson,10/9/1952,M,M,james82@adventure-works.com,60000,South,Spokane,Washington
14399,Jeremy,L,Peterson,6/5/1952,S,M,jeremy35@adventure-works.com,60000,West,San Diego,California
14400,Brandon,E,Brown,22/10/1952,S,M,brandon42@adventure-works.com,70000,South,San Francisco,California
14401,Jose,P,Kumar,9/3/1953,M,M,jose22@adventure-works.com,60000,East,Salem,Oregon
14402,Hailey,J,Parker,21/5/1953,S,F,hailey50@adventure-works.com,60000,South,Tacoma,Washington
14403,Angelica,NULL,Russell,19/3/1953,S,F,angelica19@adventure-works.com,60000,West,Bellflower,California
14404,Rachel,T,Davis,27/9/1954,S,F,rachel7@adventure-works.com,60000,East,Ballard,Washington
14405,Dylan,S,Walker,1/6/1954,M,M,dylan53@adventure-works.com,60000,East,Bellingham,Washington
14406,Carrie,M,Schmidt,15/8/1954,M,F,carrie17@adventure-works.com,60000,South,Berkeley,California
14407,Thomas,NULL,Bryant,4/6/1954,M,M,thomas20@adventure-works.com,60000,West,Coronado,California
14408,Jasmine,C,Cook,14/8/1954,S,F,jasmine25@adventure-works.com,70000,South,National City,California
14409,Eric,NULL,Wang,26/4/1954,M,M,eric32@adventure-works.com,70000,East,National City,California
14410,Arianna,NULL,Brooks,26/6/1954,M,F,arianna22@adventure-works.com,70000,South,Newport Beach,California
14411,Ashley,S,Johnson,4/2/1955,S,F,ashley1@adventure-works.com,70000,West,Lake Oswego,Oregon
14412,Nicole,J,Blue,3/4/1955,S,F,nicole51@adventure-works.com,70000,East,Lebanon,Oregon
14413,Rachel,K,Patterson,15/2/1955,M,F,rachel58@adventure-works.com,60000,East,Chula Vista,California
14414,Rachel,NULL,Wilson,14/9/1955,M,F,rachel9@adventure-works.com,60000,South,Coronado,California
14415,William,C,Davis,16/11/1955,M,M,william21@adventure-works.com,60000,West,Long Beach,California
14416,Madison,NULL,Flores,28/4/1956,M,F,madison48@adventure-works.com,60000,South,Oak Bay,British Columbia
14417,Ernest,H,Lu,5/2/1956,S,M,ernest11@adventure-works.com,60000,East,Bellingham,Washington
14418,Rebecca,W,Young,26/4/1956,M,F,rebecca25@adventure-works.com,60000,South,Lake Oswego,Oregon
14419,Abigail,J,Ward,13/5/1956,M,F,abigail17@adventure-works.com,70000,West,Oregon City,Oregon
14420,Chloe,NULL,Wright,19/8/1956,S,F,chloe18@adventure-works.com,70000,East,Lynnwood,Washington
14421,Hannah,W,Barnes,28/7/1956,M,F,hannah26@adventure-works.com,70000,East,Woodburn,Oregon
14422,Cara,NULL,Lu,6/11/1962,S,F,cara7@adventure-works.com,130000,South,Stuttgart,Saarland
14423,Jill,P,Ruiz,20/6/1962,M,F,jill9@adventure-works.com,130000,West,Cheltenham,England
14424,Stefanie,NULL,Raman,8/7/1961,S,F,stefanie9@adventure-works.com,110000,South,Verrieres Le Buisson,Essonne
14425,Victor,NULL,Carlson,18/8/1961,M,M,victor18@adventure-works.com,120000,East,Duesseldorf,Hessen
14426,Madison,J,Hughes,23/8/1961,M,F,madison47@adventure-works.com,130000,South,Erlangen,Bayern
14427,Emmanuel,NULL,Patel,8/5/1960,M,M,emmanuel3@adventure-works.com,130000,West,London,England
14428,Cassie,NULL,Andersen,12/10/1959,S,F,cassie11@adventure-works.com,130000,East,Poing,Saarland
14429,Lacey,NULL,He,25/7/1959,S,F,lacey31@adventure-works.com,130000,East,London,England
14430,Sydney,NULL,Jones,6/7/1961,M,F,sydney67@adventure-works.com,90000,South,Seattle,Washington
14431,Kayla,A,Moore,21/11/1960,M,F,kayla8@adventure-works.com,70000,West,Beverly Hills,California
14432,Antonio,L,Russell,24/8/1937,S,M,antonio20@adventure-works.com,90000,South,Port Orchard,Washington
14433,Jennifer,H,Peterson,5/6/1937,M,F,jennifer68@adventure-works.com,110000,East,Concord,California
14434,Sophia,C,Hill,28/3/1937,S,F,sophia12@adventure-works.com,110000,South,Daly City,California
14435,Jennifer,NULL,Wilson,16/4/1937,M,F,jennifer35@adventure-works.com,110000,West,La Jolla,California
14436,John,A,Martin,4/9/1969,M,M,john52@adventure-works.com,90000,East,Vancouver,British Columbia
14437,Mitchell,B,Anand,2/8/1969,M,M,mitchell18@adventure-works.com,90000,East,Beaverton,Oregon
14438,Gabrielle,NULL,Gonzales,16/4/1969,S,F,gabrielle39@adventure-works.com,100000,South,Issaquah,Washington
14439,Brian,E,Cox,2/8/1969,M,M,brian22@adventure-works.com,100000,West,Puyallup,Washington
14440,Jon,K,Tang,13/11/1969,M,M,jon44@adventure-works.com,100000,South,Bellflower,California
14441,William,N,Lewis,7/11/1969,M,M,william27@adventure-works.com,110000,East,Bellflower,California
14442,Shelby,NULL,Peterson,24/6/1969,S,F,shelby5@adventure-works.com,120000,South,Lemon Grove,California
14443,Benjamin,NULL,Wilson,4/11/1969,M,M,benjamin41@adventure-works.com,130000,West,Mill Valley,California
14444,Patrick,L,Sanders,11/3/1969,M,M,patrick9@adventure-works.com,130000,East,Mill Valley,California
14445,Benjamin,R,Henderson,23/10/1969,M,M,benjamin6@adventure-works.com,130000,East,Palo Alto,California
14446,Jeremiah,A,Johnson,9/8/1968,M,M,jeremiah25@adventure-works.com,80000,South,Royal Oak,British Columbia
14447,Madison,NULL,Alexander,5/1/1968,S,F,madison31@adventure-works.com,80000,West,Bellingham,Washington
14448,Lauren,NULL,Butler,25/12/1968,M,F,lauren61@adventure-works.com,90000,South,Corvallis,Oregon
14449,Logan,S,Jenkins,10/5/1968,S,M,logan9@adventure-works.com,90000,East,Marysville,Washington
14450,Kevin,R,Butler,9/4/1968,M,M,kevin17@adventure-works.com,130000,South,Imperial Beach,California
14451,Tyler,NULL,Moore,1/6/1968,S,M,tyler14@adventure-works.com,130000,West,Lakewood,California
14452,Alex,A,Gonzalez,17/9/1960,M,M,alex37@adventure-works.com,70000,East,Puyallup,Washington
14453,Jesse,NULL,Scott,12/8/1960,S,M,jesse37@adventure-works.com,90000,East,Bremerton,Washington
14454,Kayla,NULL,Anderson,18/11/1938,M,F,kayla10@adventure-works.com,100000,South,La Jolla,California
14455,Alexandra,NULL,Mitchell,17/3/1967,M,F,alexandra53@adventure-works.com,80000,West,Metchosin,British Columbia
14456,Benjamin,NULL,Walker,11/3/1967,S,M,benjamin38@adventure-works.com,90000,South,Sedro Woolley,Washington
14457,Thomas,S,White,7/2/1967,M,M,thomas74@adventure-works.com,120000,East,La Jolla,California
14458,Jordan,K,Yang,4/6/1966,M,M,jordan23@adventure-works.com,80000,South,Royal Oak,British Columbia
14459,Cody,C,Gray,9/6/1966,S,M,cody6@adventure-works.com,80000,West,Vancouver,British Columbia
14460,Jose,NULL,Long,8/10/1966,M,M,jose32@adventure-works.com,100000,East,Everett,Washington
14461,Chloe,NULL,Gonzalez,13/11/1966,M,F,chloe15@adventure-works.com,100000,East,Spokane,Washington
14462,Beth,NULL,Sanz,2/7/1966,M,F,beth22@adventure-works.com,110000,South,Beverly Hills,California
14463,Julia,V,Patterson,10/10/1966,M,F,julia76@adventure-works.com,120000,West,Coronado,California
14464,Elizabeth,J,Price,27/6/1966,M,F,elizabeth29@adventure-works.com,130000,South,San Carlos,California
14465,Dakota,M,Patterson,21/2/1965,M,M,dakota9@adventure-works.com,90000,East,Lake Oswego,Oregon
14466,Logan,NULL,Adams,21/2/1965,M,M,logan42@adventure-works.com,90000,South,Oregon City,Oregon
14467,Aidan,NULL,Russell,4/5/1965,M,M,aidan21@adventure-works.com,90000,West,Redmond,Washington
14468,Grace,M,Rivera,9/4/1965,S,F,grace33@adventure-works.com,90000,East,Tacoma,Washington
14469,Angela,E,Bell,22/4/1965,M,F,angela40@adventure-works.com,100000,East,Yakima,Washington
14470,Jeremy,S,Robinson,4/2/1965,M,M,jeremy4@adventure-works.com,130000,South,Mill Valley,California
14471,Gabriel,R,Gonzalez,17/7/1965,S,M,gabriel39@adventure-works.com,130000,West,San Carlos,California
14472,Natalie,L,Diaz,3/6/1965,M,F,natalie44@adventure-works.com,130000,South,San Gabriel,California
14473,Miguel,NULL,King,3/2/1965,M,M,miguel27@adventure-works.com,160000,East,Santa Cruz,California
14474,Jacqueline,A,Murphy,21/9/1959,M,F,jacqueline39@adventure-works.com,60000,South,Oakland,California
14475,Isabella,A,Perry,13/8/1959,M,F,isabella18@adventure-works.com,60000,West,Seattle,Washington
14476,Bryce,NULL,Reed,18/1/1959,M,M,bryce19@adventure-works.com,60000,East,Burien,Washington
14477,Lauren,D,Lee,7/8/1959,S,F,lauren40@adventure-works.com,70000,East,Santa Cruz,California
14478,Abigail,H,Patterson,9/8/1958,S,F,abigail35@adventure-works.com,80000,South,Langford,British Columbia
14479,Samantha,J,Smith,20/9/1940,S,F,samantha2@adventure-works.com,170000,West,Woodland Hills,California
14480,Jackson,S,Gonzalez,5/5/1964,M,M,jackson38@adventure-works.com,80000,South,Vancouver,British Columbia
14481,Mary,B,Edwards,1/8/1964,S,F,mary15@adventure-works.com,90000,East,Bremerton,Washington
14482,Noah,NULL,Perez,22/7/1964,M,M,noah30@adventure-works.com,90000,South,Corvallis,Oregon
14483,Nicole,A,Henderson,22/7/1964,M,F,nicole53@adventure-works.com,90000,West,Lake Oswego,Oregon
14484,Samantha,NULL,Hall,6/9/1964,M,F,samantha25@adventure-works.com,130000,East,National City,California
14485,Bailey,J,Stewart,11/6/1964,M,F,bailey23@adventure-works.com,160000,East,Redwood City,California
14486,Jonathan,R,Coleman,19/3/1964,M,M,jonathan5@adventure-works.com,170000,South,Santa Cruz,California
14487,Seth,NULL,Hall,6/10/1958,M,M,seth23@adventure-works.com,60000,West,San Carlos,California
14488,Connor,S,Hughes,5/3/1958,M,M,connor6@adventure-works.com,70000,South,Berkeley,California
14489,Jason,R,Wang,14/6/1957,M,M,jason22@adventure-works.com,70000,East,Glendale,California
14490,Aidan,B,Butler,17/10/1957,M,M,aidan15@adventure-works.com,70000,South,Coronado,California
14491,Isaac,NULL,Bailey,3/11/1957,S,M,isaac15@adventure-works.com,70000,West,San Diego,California
14492,Justin,M,Patterson,26/5/1957,M,M,justin7@adventure-works.com,70000,East,Renton,Washington
14493,Sara,NULL,Parker,25/7/1957,S,F,sara33@adventure-works.com,70000,East,Torrance,California
14494,Cameron,NULL,Diaz,17/5/1957,M,M,cameron17@adventure-works.com,60000,South,Salem,Oregon
14495,Nathan,NULL,Diaz,23/6/1956,M,M,nathan18@adventure-works.com,40000,West,Grossmont,California
14496,Cindy,NULL,Stewart,18/10/1956,M,F,cindy23@adventure-works.com,40000,South,Langford,British Columbia
14497,Allison,NULL,Scott,3/10/1956,M,F,allison36@adventure-works.com,40000,East,Langley,British Columbia
14498,Katie,L,Luo,20/9/1941,M,F,katie8@adventure-works.com,70000,South,Chula Vista,California
14499,Samuel,G,Flores,9/4/1941,M,M,samuel11@adventure-works.com,100000,West,Downey,California
14500,Jasmine,C,Ward,18/11/1941,S,F,jasmine31@adventure-works.com,130000,East,Torrance,California
14501,Ruben,NULL,Prasad,13/5/1942,M,M,ruben10@adventure-works.com,80000,East,Beverly Hills,California
14502,Katelyn,A,Wright,11/9/1942,M,F,katelyn44@adventure-works.com,90000,South,Metchosin,British Columbia
14503,Brianna,NULL,Alexander,20/3/1942,M,F,brianna64@adventure-works.com,90000,West,Walla Walla,Washington
14504,Nicole,NULL,Jones,21/8/1942,M,F,nicole3@adventure-works.com,110000,South,Victoria,British Columbia
14505,Alex,K,Edwards,25/5/1942,M,M,alex28@adventure-works.com,130000,East,Beverly Hills,California
14506,Stacy,K,Suarez,20/5/1944,M,F,stacy20@adventure-works.com,90000,South,Beaverton,Oregon
14507,Eric,NULL,Wright,1/9/1944,M,M,eric60@adventure-works.com,100000,West,Woodland Hills,California
14508,Madison,M,Hall,3/10/1944,M,F,madison24@adventure-works.com,100000,East,Newport Beach,California
14509,Bridget,L,Deng,2/3/1972,S,F,bridget2@adventure-works.com,90000,East,Beaverton,Oregon
14510,Samuel,R,Hernandez,18/2/1972,S,M,samuel49@adventure-works.com,100000,South,Everett,Washington
14511,Danielle,NULL,Rogers,23/11/1972,M,F,danielle22@adventure-works.com,100000,West,Issaquah,Washington
14512,Christopher,J,Jones,6/9/1972,M,M,christopher27@adventure-works.com,100000,South,Puyallup,Washington
14513,Alexandra,NULL,Turner,20/11/1972,M,F,alexandra48@adventure-works.com,130000,East,Burlingame,California
14514,Rachel,D,Jones,11/9/1983,S,F,rachel5@adventure-works.com,30000,South,Berkeley,California
14515,Anna,NULL,Cooper,10/8/1983,S,F,anna13@adventure-works.com,30000,West,Lemon Grove,California
14516,Tommy,NULL,Lal,25/11/1948,S,M,tommy5@adventure-works.com,10000,East,Malabar,New South Wales
14517,Ebony,NULL,Rodriguez,21/7/1948,M,F,ebony20@adventure-works.com,20000,East,North Sydney,New South Wales
14518,Ann,M,Mehta,8/11/1951,M,F,ann19@adventure-works.com,10000,South,Caloundra,Queensland
14519,Denise,S,Rana,19/11/1982,S,F,denise12@adventure-works.com,40000,West,Beaverton,Oregon
14520,Bonnie,C,Xu,18/12/1982,S,F,bonnie10@adventure-works.com,40000,South,Bremerton,Washington
14521,Rodney,NULL,Romero,11/10/1951,M,M,rodney5@adventure-works.com,20000,East,Hawthorne,Queensland
14522,Omar,C,Zheng,20/8/1951,M,M,omar18@adventure-works.com,20000,South,Melton,Victoria
14523,Lydia,M,Fernandez,26/11/1951,M,F,lydia14@adventure-works.com,30000,West,Springwood,New South Wales
14524,Carla,NULL,Prasad,19/5/1982,M,F,carla12@adventure-works.com,10000,East,Morangis,Essonne
